,phrase,label,sentiment,subjectivity,language,count
Japon,Japon,LOC,0.06958333333333333,0.12708333333333333,fr,4
Kyiv,Kyiv,LOC,0.001904761904761897,0.15708333333333335,fr,4
Berlin,Berlin,LOC,0.06522916666666667,0.13822916666666668,fr,4
Suisse,Suisse,LOC,-0.004518939393939388,0.2412121212121212,fr,4
chambre des Communes,chambre des Communes,LOC,0.03355555555555557,0.17527777777777778,fr,4
Franceinfo,Franceinfo,LOC,0.017708333333333347,0.12864583333333335,fr,4
Pas-de-Calais,Pas-de-Calais,LOC,0.14678571428571427,0.1392857142857143,fr,4
Grande-Bretagne,Grande-Bretagne,LOC,0.43250000000000005,0.1,fr,4
Manhattan,Manhattan,LOC,0.06745670995670996,0.09264069264069263,fr,4
US,US,LOC,0.07491071428571427,0.17767857142857144,fr,4
New Hampshire,New Hampshire,LOC,0.06768849206349206,0.054365079365079366,fr,4
Kamala Harris,Kamala Harris,LOC,0.02666666666666667,0.03333333333333333,fr,4
Kemal,Kemal,LOC,0.10972222222222221,0.04722222222222222,fr,4
X.com,X.com,LOC,0.21310714285714286,0.18184523809523812,fr,4
Oslo,Oslo,LOC,0.0925,0.16718750000000002,fr,4
Donbass,Donbass,LOC,0.08076388888888889,0.18541666666666667,fr,4
E,E,LOC,0.14357142857142857,0.13818452380952384,fr,4
Salon-de-Provence,Salon-de-Provence,LOC,0.2125,0.14500000000000002,fr,4
Bouches-du-Rhône,Bouches-du-Rhône,LOC,0.17625,0.14500000000000002,fr,4
Liban,Liban,LOC,0.10300000000000002,0.11000000000000001,fr,4
lÉtat,lÉtat,LOC,0.1279375,0.1429375,fr,4
Italien,Italien,LOC,0.07542857142857143,0.22210714285714286,fr,4
Pays-Bas,Pays-Bas,LOC,0.19872222222222224,0.14500000000000002,fr,4
Bordeaux,Bordeaux,LOC,0.08528125,0.16864583333333333,fr,4
ALGER,ALGER,LOC,0.0119047619047619,0.1880952380952381,fr,4
Schnabelwaid,Schnabelwaid,LOC,0.14750000000000002,0.48999999999999994,fr,4
Américains,Américains,LOC,0.00028888888888888947,0.2102222222222222,fr,3
LONDRES,LONDRES,LOC,0.440952380952381,0.09761904761904762,fr,3
Hexagone,Hexagone,LOC,0.06805555555555555,0.18958333333333335,fr,3
Toulouse,Toulouse,LOC,-0.13861904761904764,0.2561904761904762,fr,3
Kanye West,Kanye West,LOC,0.12333333333333334,0.2125,fr,3
lEurope,lEurope,LOC,0.10806623931623931,0.12879273504273506,fr,3
outre-Manche,outre-Manche,LOC,0.07836363636363637,0.024242424242424246,fr,3
Toronto,Toronto,LOC,0.0,0.0,fr,3
Stade toulousain,Stade toulousain,LOC,-0.006047619047619052,0.20523809523809522,fr,3
Colorado,Colorado,LOC,0.04888888888888889,0.2037037037037037,fr,3
Tour Eiffel,Tour Eiffel,LOC,0.2933,0.23600000000000007,fr,3
Pâquier,Pâquier,LOC,-0.07377777777777779,0.18777777777777774,fr,3
Bélarus,Bélarus,LOC,0.11666666666666665,0.17777777777777778,fr,3
Instagram,Instagram,LOC,-0.045666666666666654,0.31916666666666665,fr,3
Argentine,Argentine,LOC,0.29765625,0.425,fr,3
